Date,Ticker,ShortName,RedCode,Tier,Ccy,DocClause,Contributor,Spread6m,Spread1y,Spread2y,Spread3y,Spread5y,Spread7y,Spread10y,Spread15y,Spread20y,Spread30y,Recovery,CompositeDepth5y,Sector,Region,AvRating,ImpliedRating,CompositeLevel6m,CompositeLevel1y,CompositeLevel2y,CompositeLevel3y,CompositeLevel5y,CompositeLevel7y,CompositeLevel10y,CompositeLevel15y,CompositeLevel20y,CompositeLevel30y,CompositeLevelRecovery
06-Mar-19,ALINDR,Alliander NV,NN3BFM,SUBLT2,EUR,MM14,Composite,0.11%,0.13%,0.27%,0.42%,0.75%,0.89%,1.04%,1.14%,1.20%,1.22%,20%,4,Industrial,Europe,AA,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,ALL,Allstate Corp,0C2002,SNRFOR,USD,XR14,Composite,0.06%,0.07%,0.11%,0.16%,0.30%,0.42%,0.52%,0.59%,0.63%,0.64%,40%,8,Financial,N.Amer,A,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ALLEFIN,ALLERGAN FIN LLC,019CCN,SNRFOR,USD,XR14,Composite,0.62%,0.83%,0.93%,1.03%,1.20%,1.29%,1.37%,1.43%,1.46%,1.50%,37.50%,2,,N.Amer,BBB,BB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,ALLIALE,Alliance Leicester Ltd,GG18D3,SNRFOR,EUR,MM14,Composite,0.15%,0.19%,0.27%,0.35%,0.50%,0.57%,0.60%,,,0.56%,40%,2,,Europe,,A,Thin,Thin,Thin,Thin,Thin,Thin,Thin,,,Thin,Thin
06-Mar-19,ALLIALE,Alliance Leicester Ltd,GG18D3,SUBLT2,EUR,MM14,Composite,0.30%,0.40%,0.43%,0.47%,0.60%,0.67%,0.68%,,,0.60%,20%,2,,Europe,,A,Thin,Thin,Thin,Thin,Thin,Thin,Thin,,,Thin,Thin
06-Mar-19,ALLIENE,Alliant Energy Res LLC,019G8N,SNRFOR,USD,XR14,Composite,0.13%,0.13%,0.24%,0.34%,0.47%,0.48%,0.49%,0.49%,0.48%,0.48%,40%,4,Utilities,N.Amer,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,ALLIEWA,Allied Waste North America LLC,01AEEQ,SNRFOR,USD,XR14,Composite,0.16%,0.19%,0.29%,0.40%,0.52%,0.57%,0.60%,0.63%,0.64%,0.63%,40%,4,,N.Amer,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp,CcyGrp
06-Mar-19,ALLYFI,Ally Finl Inc,0C205P,SNRFOR,USD,XR14,Composite,0.16%,0.22%,0.39%,0.72%,1.25%,1.69%,2.02%,2.24%,2.38%,2.36%,40.13%,8,Financial,N.Amer,BB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ALPELC,Alps Elec Co Ltd,JJ128D,SNRFOR,JPY,CR14,Composite,,,,,1.99%,2.21%,,,,,35%,2,Industrial,Asia,,B,,,,,Thin,Thin,,,,,Thin
06-Mar-19,ALPHBK,ALPHA Bk AE,0C278N,SNRFOR,EUR,MM14,Composite,12.44%,11.66%,11.93%,11.80%,10.70%,10.84%,11.18%,12.09%,12.06%,11.96%,40%,2,Financial,Europe,CCC,CCC,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,ALPHBK,ALPHA Bk AE,0C278N,SUBLT2,EUR,MM14,Composite,12.39%,11.53%,11.62%,11.34%,10.09%,10.02%,10.01%,10.20%,9.84%,9.46%,20%,2,Financial,Europe,CCC,CCC,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,ALSTOM,ALSTOM,0C3368,SNRFOR,EUR,MM14,Composite,0.08%,0.09%,0.19%,0.31%,0.57%,0.76%,0.93%,1.06%,1.08%,1.11%,40%,8,Industrial,Europe,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ALT,ALTADIS SA,EE475E,SNRFOR,EUR,MM14,Composite,0.07%,0.09%,0.15%,0.24%,0.39%,0.49%,0.58%,0.59%,0.60%,0.63%,40%,4,Consumer Stable,Europe,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ALTEL,ALLTEL Corp,0C204K,SNRFOR,USD,XR14,Composite,0.09%,0.10%,0.14%,0.18%,0.30%,0.41%,0.53%,0.53%,0.53%,0.53%,40%,3,Communications and Technology,N.Amer,A,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,Thin,Thin,CcyGrp
06-Mar-19,ALTICEF,ALTICE FRANCE,FF28B0,SECDOM,EUR,MM14,Composite,0.66%,0.83%,1.56%,2.27%,3.60%,4.43%,4.65%,4.77%,4.75%,4.82%,40%,7,,Europe,B,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ALTICEF,ALTICE FRANCE,FF28B0,SNRFOR,EUR,MM14,Composite,0.66%,0.83%,1.56%,2.27%,3.60%,4.43%,4.65%,4.77%,4.75%,4.82%,40%,7,,Europe,B,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ALTICFI,ALTICE FINCO SA,LL18G0,SECDOM,EUR,MM14,Composite,0.77%,1.04%,1.95%,2.82%,4.51%,5.46%,5.99%,6.12%,6.22%,6.28%,40%,11,,Europe,CCC,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ALTICFI,ALTICE FINCO SA,LL18G0,SNRFOR,EUR,MM14,Composite,0.77%,1.04%,1.95%,2.82%,4.51%,5.46%,5.99%,6.12%,6.22%,6.28%,40%,11,,Europe,CCC,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ALTILUX,Altice Luxembourg SA,LL198F,SNRFOR,EUR,MM14,Composite,0.53%,1.08%,3.75%,4.59%,5.70%,6.78%,6.56%,6.39%,6.32%,6.28%,40%,5,,Europe,B,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ALYD,ALLIED DOMECQ LTD,GG232R,SNRFOR,EUR,MM14,Composite,0.08%,0.11%,0.17%,0.24%,0.47%,0.61%,0.72%,0.72%,0.72%,0.83%,40%,5,Consumer Stable,Europe,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp,CcyGrp
06-Mar-19,ALZSE,Allianz SE,DD359M,SNRFOR,EUR,MM14,Composite,0.06%,0.07%,0.10%,0.14%,0.23%,0.33%,0.44%,0.48%,0.51%,0.56%,40%,8,Financial,Europe,AA,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ALZSE,Allianz SE,DD359M,SUBLT2,EUR,MM14,Composite,0.12%,0.16%,0.28%,0.42%,0.69%,0.97%,1.23%,1.32%,1.40%,1.43%,25%,4,Financial,Europe,AA,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,AM,Amern Greetings Corp,0C89AC,SNRFOR,USD,XR14,Composite,1.08%,2.86%,3.72%,4.61%,5.47%,5.87%,6.02%,6.10%,6.12%,6.09%,40%,2,Consumer Stable,N.Amer,B,CCC,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,AM,Amern Greetings Corp,0C89AC,SUBLT2,USD,XR14,Composite,1.08%,2.86%,3.73%,4.63%,5.52%,5.92%,6.07%,6.14%,6.14%,6.10%,20%,2,Consumer Stable,N.Amer,B,CCC,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,AMAT,Applied Matls Inc,03BA44,SNRFOR,USD,XR14,Composite,0.13%,0.16%,0.20%,0.31%,0.58%,0.77%,0.96%,1.09%,1.14%,1.19%,40%,3,Communications and Technology,N.Amer,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,AMBESA,Ambev SA,PP29AX,SNRFOR,USD,CR14,Composite,1.16%,1.38%,1.61%,1.82%,2.23%,2.59%,2.92%,3.01%,3.08%,3.18%,28.33%,3,,Lat.Amer,BBB,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,AMCOR,Amcor Ltd,0C575S,SNRFOR,USD,MR14,Composite,0.09%,0.11%,0.20%,0.29%,0.53%,0.76%,0.89%,0.95%,0.99%,1.03%,40%,5,Industrial,Oceania,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,AMD,Advanced Micro Devices Inc,007G93,SNRFOR,USD,XR14,Composite,0.16%,0.17%,0.30%,0.54%,1.19%,1.66%,1.85%,1.91%,1.95%,1.91%,39.78%,9,Industrial,N.Amer,B,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,AMERAIAI,Amern Airls Group Inc,025ADX,SNRFOR,USD,XR14,Composite,0.38%,0.44%,0.85%,1.43%,3.04%,3.89%,3.98%,4.22%,4.35%,4.53%,40%,6,,N.Amer,BB,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,AMGN,Amgen Inc.,0D4278,SNRFOR,USD,XR14,Composite,0.09%,0.10%,0.18%,0.28%,0.51%,0.70%,0.81%,0.89%,0.93%,0.96%,40%,9,Consumer Stable,N.Amer,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,AMKR,Amkor Tech Inc,0D47B7,SNRFOR,USD,XR14,Composite,0.17%,0.18%,0.34%,0.72%,1.49%,2.25%,2.48%,2.62%,2.69%,2.63%,39.75%,10,Communications and Technology,N.Amer,BB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,AMMMK-AmBank,AmBank M BHD,YY113I,SNRFOR,USD,CR14,Composite,,,,0.78%,1.21%,1.68%,,,,,40%,2,,Asia,BBB,BB,,,,Thin,Thin,Thin,,,,,Thin
06-Mar-19,AMPAU-BankLtd,AMP Bk Ltd,QQ366D,SNRFOR,USD,MR14,Composite,,,0.33%,0.51%,0.88%,1.12%,1.32%,1.38%,1.41%,1.46%,40%,2,Financial,Oceania,A,BB,,,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,AMPAU-GpHldg,AMP Gp Hldgs Ltd,GG3682,SNRFOR,USD,MR14,Composite,0.18%,0.21%,0.34%,0.47%,0.79%,0.97%,1.10%,1.12%,1.19%,1.15%,38.33%,3,Financial,Oceania,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,AMROBK,ABN AMRO Bk NV,NN0481,SNRFOR,EUR,MM14,Composite,0.08%,0.14%,0.17%,0.21%,0.33%,0.46%,0.59%,,,,40%,2,,Europe,A,AA,Thin,Thin,Thin,Thin,Thin,Thin,Thin,,,,Thin
06-Mar-19,AMROBK,ABN AMRO Bk NV,NN0481,SUBLT2,EUR,MM14,Composite,0.16%,0.28%,0.34%,0.42%,0.65%,0.91%,1.17%,,,,40%,2,,Europe,A,AA,Thin,Thin,Thin,Thin,Thin,Thin,Thin,,,,Thin
06-Mar-19,AMSAB,AMERICA MOVIL S A BURSATIL Cap VARIABLE,0C59A0,SNRFOR,USD,CR14,Composite,0.52%,0.61%,0.81%,1.02%,1.53%,1.85%,2.16%,2.26%,2.33%,2.41%,25%,5,Communications and Technology,Lat.Amer,A,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,AMTOWE,Amercn Tower Corp,0D3282,SNRFOR,USD,XR14,Composite,0.47%,0.64%,0.96%,1.23%,1.70%,1.90%,2.06%,2.17%,2.21%,2.24%,40%,5,Communications and Technology,N.Amer,BBB,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,AN,AutoNation Inc,0F85B0,SNRFOR,USD,XR14,Composite,3.94%,3.95%,4.07%,4.14%,4.30%,4.38%,4.43%,4.47%,4.49%,4.50%,40%,4,Consumer Cyclical,N.Amer,BBB,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,ANAHOL,ANA HLDGS INC,JJ16BW,SNRFOR,JPY,CR14,Composite,0.06%,0.08%,0.12%,0.19%,0.35%,0.46%,0.51%,0.52%,0.53%,0.51%,35%,6,,Asia,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,ANGLIA,Nationwide Bldg Soc,GM9CH8,SNRFOR,EUR,MM14,Composite,0.31%,0.39%,0.45%,0.52%,0.68%,0.80%,0.92%,1.00%,1.05%,1.12%,40%,3,Financial,Europe,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,ANGLIA,Nationwide Bldg Soc,GM9CH8,SUBLT2,EUR,MM14,Composite,0.70%,0.91%,1.07%,1.24%,1.60%,1.80%,1.95%,2.04%,2.10%,2.17%,20%,3,Financial,Europe,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,ANGOLA,Rep of Angola,VV337M,SNRFOR,USD,CR14,Composite,3.86%,4.49%,4.74%,4.95%,5.48%,5.70%,6.03%,6.40%,6.54%,6.66%,25%,3,,Africa,B,CCC,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ANHEUIN,AnheuserBusch InBev,BBRV5G,SNRFOR,EUR,MM14,Composite,0.14%,0.19%,0.27%,0.35%,0.60%,0.85%,1.04%,1.13%,1.19%,1.24%,40%,10,,Europe,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ANSCN,Ainsworth Lmbr Co Ltd,0A993A,SNRFOR,USD,XR14,Composite,1.96%,1.96%,2.72%,3.01%,3.92%,,,,,,40%,2,Materials,N.Amer,BB,CCC,Thin,Thin,Thin,Thin,Thin,,,,,,Thin
06-Mar-19,ANTHEM,Anthem Ins Cos Inc,039DA7,SNRFOR,USD,XR14,Composite,0.09%,0.11%,0.19%,0.27%,0.53%,0.70%,0.80%,0.86%,0.90%,0.96%,40%,2,Financial,N.Amer,A,BBB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,ANTHINC,Anthem In,039DC7,SNRFOR,USD,XR14,Composite,0.09%,0.11%,0.15%,0.23%,0.44%,0.60%,0.73%,0.81%,0.85%,0.88%,40%,6,,N.Amer,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,ANTHINC,Anthem In,039DC7,SUBLT2,USD,XR14,Composite,0.09%,0.11%,0.15%,0.23%,0.44%,0.60%,0.73%,0.81%,0.85%,0.88%,20%,6,,N.Amer,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,ANZ,Aust & New Zld Bkg Gp Ltd,0F777A,SNRFOR,USD,MR14,Composite,0.10%,0.11%,0.19%,0.27%,0.48%,0.68%,0.81%,0.91%,0.96%,0.98%,40%,3,Financial,Oceania,AA,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ANZ,Aust & New Zld Bkg Gp Ltd,0F777A,SUBLT2,USD,MR14,Composite,0.21%,0.24%,0.40%,0.60%,1.11%,1.48%,1.67%,1.78%,1.78%,1.66%,20%,5,Financial,Oceania,AA,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,AOC,Aon Corp,03AABH,SNRFOR,USD,XR14,Composite,0.10%,0.12%,0.21%,0.32%,0.56%,0.70%,0.80%,0.83%,0.85%,0.79%,40%,6,Financial,N.Amer,BBB,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,AOT,APOGENT Tech INC,03AD6A,SNRFOR,USD,XR14,Composite,0.67%,0.68%,0.71%,0.74%,0.79%,0.83%,0.86%,0.88%,0.89%,0.91%,40%,3,Consumer Stable,N.Amer,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,AOYAMA,Aoyama Trading Co Ltd,JJ1894,SNRFOR,JPY,CR14,Composite,0.24%,0.26%,0.36%,0.47%,0.66%,0.77%,0.85%,0.84%,0.81%,0.75%,35%,3,Consumer Cyclical,Asia,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,APA,APACHE CORP,03AB52,SNRFOR,USD,XR14,Composite,0.13%,0.15%,0.25%,0.48%,1.07%,1.48%,1.79%,1.97%,2.09%,2.13%,40%,11,Energy,N.Amer,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,APC,ADARKO PETROLEUM CORP,0A3576,SNRFOR,USD,XR14,Composite,0.10%,0.15%,0.25%,0.49%,1.11%,1.53%,1.78%,1.97%,2.05%,2.14%,40%,11,Energy,N.Amer,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,APD,Air Prods & Chems Inc,009A6D,SNRFOR,USD,XR14,Composite,0.08%,0.09%,0.16%,0.24%,0.43%,0.61%,0.75%,0.80%,0.83%,0.84%,40%,4,Materials,N.Amer,A,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,APLINC,Apple Inc.,03AFCJ,SNRFOR,USD,XR14,Composite,0.06%,0.06%,0.08%,0.11%,0.20%,0.29%,0.41%,0.48%,0.53%,0.52%,40%,4,Communications and Technology,N.Amer,AA,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp,CcyGrp
06-Mar-19,APPLE,NY City NY,6ADFCL,SNRFOR,USD,CR,Composite,,0.05%,0.07%,0.15%,0.32%,0.47%,0.63%,,,,68.33%,3,Government,N.Amer,,AA,,CcyGrp,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,,,,CcyGrp
06-Mar-19,APRR,APRR,FF37A1,SNRFOR,EUR,MM14,Composite,0.46%,0.55%,0.81%,1.00%,1.13%,,,,,,40%,2,,Europe,A,BB,Thin,Thin,Thin,Thin,Thin,,,,,,Thin
06-Mar-19,APTPIP,APT PIPELINES LTD,QQ49CF,SNRFOR,USD,MR14,Composite,0.17%,0.34%,0.41%,0.60%,0.89%,1.05%,1.17%,1.23%,1.28%,1.37%,40%,3,,Oceania,BBB,BB,Thin,CcyGrp,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ARABBC,Arab Bkg Corp BSC,MN46A7,SNRFOR,USD,CR14,Composite,,,,2.35%,2.84%,2.99%,,,,,25%,2,,MiddleEast,BBB,B,,,,Thin,Thin,Thin,,,,,Thin
06-Mar-19,ARAMSER,Aramark Service In,03BD7I,SNRFOR,USD,XR14,Composite,0.15%,0.15%,0.26%,0.47%,1.05%,1.48%,1.62%,1.68%,1.71%,1.76%,40%,9,,N.Amer,BB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,ARCEUSA,ArcelorMittal USA LLC,03CCAO,SNRFOR,USD,XR14,Composite,,,2.25%,2.35%,2.60%,2.60%,2.60%,,,,40%,2,,N.Amer,BB,B,,,Thin,Thin,Thin,Thin,Thin,,,,Thin
06-Mar-19,ARCONIN,Arconic Inc.,03CFCL,SNRFOR,USD,XR14,Composite,0.24%,0.28%,0.46%,0.93%,2.16%,2.79%,3.14%,3.37%,3.53%,3.58%,40%,6,,N.Amer,BB,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ARCST,Archstone,03CEDN,SNRFOR,USD,XR14,Composite,0.77%,0.77%,1.13%,1.42%,1.98%,2.16%,2.32%,2.38%,2.42%,2.46%,40%,6,Financial,N.Amer,,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,ARDAPAC,ARDAGH PACKAGING FIN PUB LTD CO,GG49CQ,SECDOM,EUR,MM14,Composite,0.17%,0.27%,0.56%,0.95%,2.38%,3.22%,3.75%,3.95%,4.05%,4.08%,40%,12,,Europe,B,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ARDAPAC,ARDAGH PACKAGING FIN PUB LTD CO,GG49CQ,SNRFOR,EUR,MM14,Composite,0.17%,0.27%,0.56%,0.95%,2.38%,3.22%,3.75%,3.95%,4.05%,4.08%,40%,12,,Europe,B,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ARECP,Ares Cap Corp,0E411L,SNRFOR,USD,XR14,Composite,0.46%,0.63%,1.05%,1.51%,2.85%,3.84%,4.62%,5.03%,5.25%,5.45%,40%,2,,N.Amer,BBB,B,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,ARGENT,Argentine Rep,PP7D7E,SNRFOR,USD,CR14,Composite,2.62%,5.01%,7.57%,7.60%,7.43%,7.46%,7.49%,7.51%,7.53%,7.54%,26.81%,8,Government,Lat.Amer,B,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ARMLL,ArcelorMittal,LL332J,SECDOM,EUR,MM14,Composite,0.12%,0.18%,0.35%,0.74%,1.60%,2.13%,2.38%,2.48%,2.53%,2.58%,39.99%,11,,Europe,BBB,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ARMLL,ArcelorMittal,LL332J,SNRFOR,EUR,MM14,Composite,0.12%,0.18%,0.35%,0.74%,1.60%,2.13%,2.38%,2.48%,2.53%,2.58%,39.99%,11,,Europe,BBB,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ARMLL-FRA,ARCELORMITTAL FRANCE,FF39EO,SNRFOR,EUR,MM14,Composite,0.10%,0.16%,0.31%,0.75%,1.60%,2.23%,2.46%,2.42%,2.40%,2.39%,40%,3,Materials,Europe,,B,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ARMLL-Fin,ArcelorMittal Fin,LL332I,SNRFOR,EUR,MM14,Composite,0.45%,0.49%,0.72%,0.98%,1.30%,1.37%,1.46%,1.49%,1.51%,1.52%,40%,3,Materials,Europe,BB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,AROUSA,Aroundtown SA,LL28FO,SNRFOR,EUR,MM14,Composite,0.17%,0.34%,0.58%,0.90%,1.42%,1.71%,2.01%,1.95%,2.03%,2.11%,40%,3,,Europe,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,AROUSA,Aroundtown SA,LL28FO,SUBLT2,EUR,MM14,Composite,0.26%,0.47%,0.80%,1.23%,2.07%,2.61%,3.10%,3.12%,3.23%,3.33%,20%,3,,Europe,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ARW,ARROW ELECTRS INC,0E69A8,SNRFOR,USD,XR14,Composite,0.07%,0.10%,0.22%,0.37%,0.75%,1.02%,1.27%,1.34%,1.50%,1.57%,40%,12,Industrial,N.Amer,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
