"Date","Timezone","Ticker","ShortName","RedCode","Tier","Ccy","DocClause","Spread6m","Spread1y","Spread2y","Spread3y","Spread4y","Spread5y","Spread7y","Spread10y","Spread15y","Spread20y","Spread30y","Recovery","DataRating","Sector","Region","Country","AvRating","ImpliedRating"
"06-MAR-19","E","KOREA","Rep Korea","5F06AJ","SNRFOR","EUR","CR14","0.08621%","0.086311%","0.11623%","0.158166%","0.214735%","0.286581%","0.41212699999999997%","0.5103230000000001%","0.493579%","0.499139%","0.510577%","40%","","Government","Asia","Korea (Republic of)","AA","AA"
"06-MAR-19","E","KOREA","Rep Korea","5F06AJ","SNRFOR","JPY","CR14","0.08621%","0.086311%","0.11623%","0.158166%","0.214735%","0.286581%","0.41212699999999997%","0.5103230000000001%","0.493579%","0.499139%","0.510577%","40%","","Government","Asia","Korea (Republic of)","AA","AA"
"06-MAR-19","E","KOREA","Rep Korea","5F06AJ","SNRFOR","KRW","CR14","0.053726%","0.053607%","0.072093%","0.098077%","0.133129%","0.17768199999999998%","0.255541%","0.31645100000000004%","0.305969%","0.309482%","0.316685%","40%","","Government","Asia","Korea (Republic of)","AA","AA"
"06-MAR-19","E","KOREA","Rep Korea","5F06AJ","SNRFOR","USD","CR14","0.08621%","0.086311%","0.11623%","0.158166%","0.214735%","0.286581%","0.41212699999999997%","0.5103230000000001%","0.493579%","0.499139%","0.510577%","40%","","Government","Asia","Korea (Republic of)","AA","AA"
"06-MAR-19","E","KOREAT","KT Corp","4CA8ES","SNRFOR","EUR","CR14","0.07524600000000001%","0.091715%","0.14565%","0.214913%","0.298483%","0.383295%","0.6240640000000001%","0.764663%","0.744946%","0.747815%","0.811335%","40%","","Telecommunications Services","Asia","Korea (Republic of)","A","A"
"06-MAR-19","E","KOREAT","KT Corp","4CA8ES","SNRFOR","KRW","CR14","0.068651%","0.077561%","0.112955%","0.15989699999999998%","0.217309%","0.27515399999999995%","0.44201199999999996%","0.5256689999999999%","0.46585000000000004%","0.43658%","0.467139%","40%","","Telecommunications Services","Asia","Korea (Republic of)","A","A"
"06-MAR-19","E","KOREAT","KT Corp","4CA8ES","SNRFOR","USD","CR14","0.082458%","0.102443%","0.163414%","0.23801999999999998%","0.326304%","0.41458900000000004%","0.662431%","0.8050889999999999%","0.797854%","0.804645%","0.8508490000000001%","40%","","Telecommunications Services","Asia","Korea (Republic of)","A","A"
"06-MAR-19","E","KORELE","Korea Elec Pwr Corp","5F0694","SNRFOR","EUR","CR14","0.07493899999999999%","0.081093%","0.11901800000000001%","0.165861%","0.23289600000000002%","0.300775%","0.5004449999999999%","0.6186200000000001%","0.620811%","0.608936%","0.590972%","40%","","Utilities","Asia","Korea (Republic of)","AA","A"
"06-MAR-19","E","KORELE","Korea Elec Pwr Corp","5F0694","SNRFOR","JPY","CR14","0.075512%","0.08173899999999999%","0.11873199999999999%","0.163943%","0.229372%","0.295522%","0.493753%","0.609391%","0.602459%","0.575001%","0.529896%","40%","","Utilities","Asia","Korea (Republic of)","AA","A"
"06-MAR-19","E","KORELE","Korea Elec Pwr Corp","5F0694","SNRFOR","KRW","CR14","0.073422%","0.075632%","0.100765%","0.132021%","0.176804%","0.221497%","0.354815%","0.41966499999999995%","0.39160999999999996%","0.35485099999999997%","0.35893800000000003%","40%","","Utilities","Asia","Korea (Republic of)","AA","A"
"06-MAR-19","E","KORELE","Korea Elec Pwr Corp","5F0694","SNRFOR","USD","CR14","0.090279%","0.104378%","0.15274%","0.209041%","0.276377%","0.348222%","0.5493859999999999%","0.6715180000000001%","0.68369%","0.687466%","0.692892%","40%","","Utilities","Asia","Korea (Republic of)","AA","A"
"06-MAR-19","E","KORELE-KEWP","Korea East West Pwr Co Ltd","Y2CB9Z","SNRFOR","USD","CR14","","0.097633%","0.153748%","0.220828%","0.303872%","0.396849%","0.539756%","0.647539%","","","","40%","","Utilities","Asia","Korea (Republic of)","AA","A"
"06-MAR-19","E","KORELE-MidPo","Korea Midland Pwr Co Ltd","Y2DC87","SNRFOR","USD","CR14","0.35430700000000004%","0.395302%","0.456654%","0.5098590000000001%","0.570978%","0.631976%","0.719118%","0.771472%","0.789864%","0.787889%","0.7843209999999999%","40%","","Government","Asia","Korea (Republic of)","AA","BBB"
"06-MAR-19","E","KORGAS","KOREA GAS Corp","Y2CGE7","SNRFOR","EUR","CR14","0.12723%","0.127074%","0.16629100000000002%","0.21616500000000002%","0.28064700000000004%","0.36468500000000004%","0.509698%","0.6188199999999999%","0.588707%","0.6145860000000001%","0.636463%","40%","","Utilities","Asia","Korea (Republic of)","AA","A"
"06-MAR-19","E","KORGAS","KOREA GAS Corp","Y2CGE7","SNRFOR","USD","CR14","0.12723%","0.127074%","0.16629100000000002%","0.21616500000000002%","0.28064700000000004%","0.36468500000000004%","0.509698%","0.6188199999999999%","0.588707%","0.6145860000000001%","0.636463%","40%","","Utilities","Asia","Korea (Republic of)","AA","A"
"06-MAR-19","E","KOWACO","Korea Water Res Corp","Y6FB93","SNRFOR","USD","CR14","0.081976%","0.084801%","0.11231%","0.143303%","0.171704%","0.295902%","0.43288%","0.5303300000000001%","0.508852%","0.5380079999999999%","0.544913%","40%","","Utilities","Asia","Korea (Republic of)","AA","AA"
"06-MAR-19","E","KPN","Koninklijke KPN N V","NR6BGI","SNRFOR","AUD","MM14","0.1154%","0.15152200000000002%","0.282754%","0.451818%","0.687985%","0.903374%","1.285332%","1.53516%","1.6297369999999998%","1.6726379999999998%","1.7309780000000001%","40%","","Telecommunications Services","Europe","Netherlands","BBB","BB"
"06-MAR-19","E","KPN","Koninklijke KPN N V","NR6BGI","SNRFOR","CAD","MM14","0.1154%","0.15152200000000002%","0.282754%","0.451818%","0.687985%","0.903374%","1.285332%","1.53516%","1.6297369999999998%","1.6726379999999998%","1.7309780000000001%","40%","","Telecommunications Services","Europe","Netherlands","BBB","BB"
"06-MAR-19","E","KPN","Koninklijke KPN N V","NR6BGI","SNRFOR","CHF","MM14","0.1154%","0.15152200000000002%","0.282754%","0.451818%","0.687985%","0.903374%","1.285332%","1.53516%","1.6297369999999998%","1.6726379999999998%","1.7309780000000001%","40%","","Telecommunications Services","Europe","Netherlands","BBB","BB"
"06-MAR-19","E","KPN","Koninklijke KPN N V","NR6BGI","SNRFOR","EUR","CR14","0.121116%","0.159036%","0.296782%","0.474192%","0.721996%","0.9479660000000001%","1.348417%","1.6102999999999998%","1.710155%","1.7555100000000001%","1.817349%","40%","","Telecommunications Services","Europe","Netherlands","BBB","BB"
"06-MAR-19","E","KPN","Koninklijke KPN N V","NR6BGI","SNRFOR","EUR","MM14","0.1154%","0.15152200000000002%","0.282754%","0.451818%","0.687985%","0.903374%","1.285332%","1.53516%","1.6297369999999998%","1.6726379999999998%","1.7309780000000001%","40%","","Telecommunications Services","Europe","Netherlands","BBB","BB"
"06-MAR-19","E","KPN","Koninklijke KPN N V","NR6BGI","SNRFOR","EUR","MR14","0.1154%","0.15152200000000002%","0.282754%","0.451818%","0.687985%","0.903374%","1.285332%","1.53516%","1.6297369999999998%","1.6726379999999998%","1.7309780000000001%","40%","","Telecommunications Services","Europe","Netherlands","BBB","BB"
"06-MAR-19","E","KPN","Koninklijke KPN N V","NR6BGI","SNRFOR","GBP","MM14","0.1154%","0.15152200000000002%","0.282754%","0.451818%","0.687985%","0.903374%","1.285332%","1.53516%","1.6297369999999998%","1.6726379999999998%","1.7309780000000001%","40%","","Telecommunications Services","Europe","Netherlands","BBB","BB"
"06-MAR-19","E","KPN","Koninklijke KPN N V","NR6BGI","SNRFOR","JPY","MM14","0.1154%","0.15152200000000002%","0.282754%","0.451818%","0.687985%","0.903374%","1.285332%","1.53516%","1.6297369999999998%","1.6726379999999998%","1.7309780000000001%","40%","","Telecommunications Services","Europe","Netherlands","BBB","BB"
"06-MAR-19","E","KPN","Koninklijke KPN N V","NR6BGI","SNRFOR","SEK","MM14","0.1154%","0.15152200000000002%","0.282754%","0.451818%","0.687985%","0.903374%","1.285332%","1.53516%","1.6297369999999998%","1.6726379999999998%","1.7309780000000001%","40%","","Telecommunications Services","Europe","Netherlands","BBB","BB"
"06-MAR-19","E","KPN","Koninklijke KPN N V","NR6BGI","SNRFOR","USD","CR14","0.121116%","0.159036%","0.296782%","0.474192%","0.721996%","0.9479660000000001%","1.348417%","1.6102999999999998%","1.710155%","1.7555100000000001%","1.817349%","40%","","Telecommunications Services","Europe","Netherlands","BBB","BB"
"06-MAR-19","E","KPN","Koninklijke KPN N V","NR6BGI","SNRFOR","USD","MM14","0.1154%","0.15152200000000002%","0.282754%","0.451818%","0.687985%","0.903374%","1.285332%","1.53516%","1.6297369999999998%","1.6726379999999998%","1.7309780000000001%","40%","","Telecommunications Services","Europe","Netherlands","BBB","BB"
"06-MAR-19","E","KPN","Koninklijke KPN N V","NR6BGI","SNRFOR","USD","XR14","0.1154%","0.15152200000000002%","0.282754%","0.451818%","0.687985%","0.903374%","1.285332%","1.53516%","1.6297369999999998%","1.6726379999999998%","1.7309780000000001%","40%","","Telecommunications Services","Europe","Netherlands","BBB","BB"
"06-MAR-19","E","KPN","Koninklijke KPN N V","NR6BGI","SUBLT2","EUR","CR14","0.181685%","0.23864200000000002%","0.445232%","0.7110489999999999%","1.082037%","1.420908%","2.024759%","2.430326%","2.606942%","2.703101%","2.853491%","30%","","Telecommunications Services","Europe","Netherlands","BBB","BB"
"06-MAR-19","E","KPN","Koninklijke KPN N V","NR6BGI","SUBLT2","EUR","MM14","0.17310999999999999%","0.22736499999999998%","0.42417699999999997%","0.6774739999999999%","1.031005%","1.353939%","1.929624%","2.3157170000000002%","2.4814599999999998%","2.570868%","2.709495%","30%","","Telecommunications Services","Europe","Netherlands","BBB","BB"
"06-MAR-19","E","KR","The Kroger Co.","5F1148","SNRFOR","AUD","MR14","0.122381%","0.142338%","0.245335%","0.415864%","0.605993%","0.863916%","1.244337%","1.4804279999999999%","1.6421029999999999%","1.727989%","1.756119%","40%","","Consumer Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KR","The Kroger Co.","5F1148","SNRFOR","EUR","MR14","0.122381%","0.142338%","0.245335%","0.415864%","0.605993%","0.863916%","1.244337%","1.4804279999999999%","1.6421029999999999%","1.727989%","1.756119%","40%","","Consumer Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KR","The Kroger Co.","5F1148","SNRFOR","EUR","XR14","0.118407%","0.137787%","0.237549%","0.402705%","0.586837%","0.836624%","1.205044%","1.433668%","1.590224%","1.6732770000000001%","1.699995%","40%","","Consumer Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KR","The Kroger Co.","5F1148","SNRFOR","JPY","MR14","0.122381%","0.142338%","0.245335%","0.415864%","0.605993%","0.863916%","1.244337%","1.4804279999999999%","1.6421029999999999%","1.727989%","1.756119%","40%","","Consumer Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KR","The Kroger Co.","5F1148","SNRFOR","SEK","XR14","0.118407%","0.137787%","0.237549%","0.402705%","0.586837%","0.836624%","1.205044%","1.433668%","1.590224%","1.6732770000000001%","1.699995%","40%","","Consumer Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KR","The Kroger Co.","5F1148","SNRFOR","USD","MR14","0.122381%","0.142338%","0.245335%","0.415864%","0.605993%","0.863916%","1.244337%","1.4804279999999999%","1.6421029999999999%","1.727989%","1.756119%","40%","","Consumer Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KR","The Kroger Co.","5F1148","SNRFOR","USD","XR14","0.118407%","0.137787%","0.237549%","0.402705%","0.586837%","0.836624%","1.205044%","1.433668%","1.590224%","1.6732770000000001%","1.699995%","40%","","Consumer Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KRAFHEI","Kraft Heinz Foods Co","5F07CP","SNRFOR","EUR","MR14","0.104005%","0.187819%","0.324101%","0.589978%","0.891963%","1.24414%","1.6466290000000001%","1.7967629999999999%","1.9171230000000001%","1.971593%","1.97008%","40%","","Consumer Goods","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KRAFHEI","Kraft Heinz Foods Co","5F07CP","SNRFOR","EUR","XR14","0.10123599999999999%","0.18260800000000002%","0.315145%","0.573717%","0.867416%","1.209981%","1.6015560000000002%","1.7475370000000001%","1.8646019999999999%","1.917497%","1.915626%","40%","","Consumer Goods","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KRAFHEI","Kraft Heinz Foods Co","5F07CP","SNRFOR","JPY","MR14","0.104005%","0.187819%","0.324101%","0.589978%","0.891963%","1.24414%","1.6466290000000001%","1.7967629999999999%","1.9171230000000001%","1.971593%","1.97008%","40%","","Consumer Goods","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KRAFHEI","Kraft Heinz Foods Co","5F07CP","SNRFOR","USD","MR14","0.104005%","0.187819%","0.324101%","0.589978%","0.891963%","1.24414%","1.6466290000000001%","1.7967629999999999%","1.9171230000000001%","1.971593%","1.97008%","40%","","Consumer Goods","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KRAFHEI","Kraft Heinz Foods Co","5F07CP","SNRFOR","USD","XR14","0.10123599999999999%","0.18260800000000002%","0.315145%","0.573717%","0.867416%","1.209981%","1.6015560000000002%","1.7475370000000001%","1.8646019999999999%","1.917497%","1.915626%","40%","","Consumer Goods","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KRCP-BankNV","KBC Bk","NRCA9Z","SNRFOR","EUR","CR","0.036701000000000004%","0.041154%","0.08948400000000001%","0.136843%","0.199188%","0.25864299999999996%","0.351306%","0.424071%","0.512051%","0.547237%","0.597071%","42.5%","","Financials","Europe","Belgium","A","AA"
"06-MAR-19","E","KRCP-BankNV","KBC Bk","NRCA9Z","SNRFOR","EUR","MM","0.036701000000000004%","0.041154%","0.08948400000000001%","0.136843%","0.199188%","0.25864299999999996%","0.351306%","0.424071%","0.512051%","0.547237%","0.597071%","42.5%","","Financials","Europe","Belgium","A","AA"
"06-MAR-19","E","KRCP-BankNV","KBC Bk","NRCA9Z","SNRFOR","EUR","MM14","0.056577999999999996%","0.063611%","0.11888599999999999%","0.180811%","0.24271800000000002%","0.306906%","0.447346%","0.555898%","0.626814%","0.673497%","0.740658%","40%","","Financials","Europe","Belgium","A","AA"
"06-MAR-19","E","KRCP-BankNV","KBC Bk","NRCA9Z","SNRFOR","USD","CR","0.036701000000000004%","0.041154%","0.08948400000000001%","0.136843%","0.199188%","0.25864299999999996%","0.351306%","0.424071%","0.512051%","0.547237%","0.597071%","42.5%","","Financials","Europe","Belgium","A","AA"
"06-MAR-19","E","KRCP-BankNV","KBC Bk","NRCA9Z","SNRFOR","USD","MM","0.036701000000000004%","0.041154%","0.08948400000000001%","0.136843%","0.199188%","0.25864299999999996%","0.351306%","0.424071%","0.512051%","0.547237%","0.597071%","42.5%","","Financials","Europe","Belgium","A","AA"
"06-MAR-19","E","KRCP-BankNV","KBC Bk","NRCA9Z","SNRFOR","USD","MM14","0.056577999999999996%","0.063611%","0.11888599999999999%","0.180811%","0.24271800000000002%","0.306906%","0.447346%","0.555898%","0.626814%","0.673497%","0.740658%","40%","","Financials","Europe","Belgium","A","AA"
"06-MAR-19","E","KRCP-BankNV","KBC Bk","NRCA9Z","SUBLT2","EUR","CR","0.167216%","0.184502%","0.249057%","0.335613%","0.40329299999999996%","0.509763%","0.720692%","0.831484%","0.904103%","0.950928%","1.017363%","23.333333%","","Financials","Europe","Belgium","A","AA"
"06-MAR-19","E","KRCP-BankNV","KBC Bk","NRCA9Z","SUBLT2","EUR","MM","0.167216%","0.184502%","0.249057%","0.335613%","0.40329299999999996%","0.509763%","0.720692%","0.831484%","0.904103%","0.950928%","1.017363%","23.333333%","","Financials","Europe","Belgium","A","AA"
"06-MAR-19","E","KRCP-BankNV","KBC Bk","NRCA9Z","SUBLT2","EUR","MM14","0.182202%","0.20043399999999997%","0.337242%","0.495387%","0.599781%","0.7363930000000001%","1.002291%","1.155448%","1.255701%","1.319624%","1.409122%","20%","","Financials","Europe","Belgium","A","AA"
"06-MAR-19","E","KRCP-BankNV","KBC Bk","NRCA9Z","SUBLT2","USD","MM","0.167216%","0.184502%","0.249057%","0.335613%","0.40329299999999996%","0.509763%","0.720692%","0.831484%","0.904103%","0.950928%","1.017363%","23.333333%","","Financials","Europe","Belgium","A","AA"
"06-MAR-19","E","KRCP-BankNV","KBC Bk","NRCA9Z","SUBLT2","USD","MM14","0.182202%","0.20043399999999997%","0.337242%","0.495387%","0.599781%","0.7363930000000001%","1.002291%","1.155448%","1.255701%","1.319624%","1.409122%","20%","","Financials","Europe","Belgium","A","AA"
"06-MAR-19","E","KSE","KeySpan Corp","4DC6A3","SNRFOR","EUR","XR14","0.174066%","0.229496%","0.369178%","0.5267270000000001%","0.742135%","0.947931%","1.262243%","1.536807%","1.676567%","1.773937%","1.9027800000000001%","40%","","Utilities","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KSE","KeySpan Corp","4DC6A3","SNRFOR","USD","MR14","0.179729%","0.236982%","0.381228%","0.543909%","0.766333%","0.978837%","1.303417%","1.586986%","1.731432%","1.8321020000000001%","1.965379%","40%","","Utilities","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KSE","KeySpan Corp","4DC6A3","SNRFOR","USD","XR14","0.174066%","0.229496%","0.369178%","0.5267270000000001%","0.742135%","0.947931%","1.262243%","1.536807%","1.676567%","1.773937%","1.9027800000000001%","40%","","Utilities","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KSS","Kohls Corp","5F027A","SNRFOR","EUR","MR14","0.101588%","0.125458%","0.224626%","0.47968000000000005%","0.7944629999999999%","1.1398709999999999%","1.718669%","1.963245%","2.102247%","2.172449%","2.191838%","40%","","Consumer Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KSS","Kohls Corp","5F027A","SNRFOR","EUR","XR14","0.098875%","0.122118%","0.218648%","0.46690899999999996%","0.773329%","1.109611%","1.6732960000000001%","1.911483%","2.046839%","2.115225%","2.134032%","40%","","Consumer Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KSS","Kohls Corp","5F027A","SNRFOR","SEK","XR14","0.098875%","0.122118%","0.218648%","0.46690899999999996%","0.773329%","1.109611%","1.6732960000000001%","1.911483%","2.046839%","2.115225%","2.134032%","40%","","Consumer Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KSS","Kohls Corp","5F027A","SNRFOR","USD","MR14","0.101588%","0.125458%","0.224626%","0.47968000000000005%","0.7944629999999999%","1.1398709999999999%","1.718669%","1.963245%","2.102247%","2.172449%","2.191838%","40%","","Consumer Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KSS","Kohls Corp","5F027A","SNRFOR","USD","XR14","0.098875%","0.122118%","0.218648%","0.46690899999999996%","0.773329%","1.109611%","1.6732960000000001%","1.911483%","2.046839%","2.115225%","2.134032%","40%","","Consumer Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KSS","Kohls Corp","5F027A","SUBLT2","EUR","MR14","0.101588%","0.125444%","0.22449700000000003%","0.47914300000000004%","0.7939450000000001%","1.140515%","1.724947%","1.9719049999999998%","2.1108450000000003%","2.180505%","2.1963980000000003%","20%","","Consumer Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KSS","Kohls Corp","5F027A","SUBLT2","USD","MR14","0.101588%","0.125444%","0.22449700000000003%","0.47914300000000004%","0.7939450000000001%","1.140515%","1.724947%","1.9719049999999998%","2.1108450000000003%","2.180505%","2.1963980000000003%","20%","","Consumer Services","N.Amer","United States","BBB","BB"
"06-MAR-19","E","KTG","KTG Corp","Y2DI94","SNRFOR","EUR","CR14","0.095609%","0.096223%","0.133132%","0.188244%","0.26132500000000003%","0.344475%","0.516047%","0.665903%","0.646641%","0.698395%","","34.333332999999996%","","Consumer Goods","Asia","Korea (Republic of)","","A"
"06-MAR-19","E","KTG","KTG Corp","Y2DI94","SNRFOR","USD","CR14","0.095609%","0.096223%","0.133132%","0.188244%","0.26132500000000003%","0.344475%","0.516047%","0.665903%","0.646641%","0.698395%","","34.333332999999996%","","Consumer Goods","Asia","Korea (Republic of)","","A"
"06-MAR-19","E","KUB","Kubota Corp","5F128A","SNRFOR","JPY","CR14","0.049715%","0.05647%","0.093401%","0.137907%","0.207092%","0.276324%","0.339485%","0.382789%","0.396533%","0.40321799999999997%","0.40969500000000003%","35%","","Industrials","Asia","Japan","","A"
"06-MAR-19","E","KUB","Kubota Corp","5F128A","SNRFOR","JPY","XR14","0.049715%","0.05647%","0.093401%","0.137907%","0.207092%","0.276324%","0.339485%","0.382789%","0.396533%","0.40321799999999997%","0.40969500000000003%","35%","","Industrials","Asia","Japan","","A"
"06-MAR-19","E","KUK","Kokuyo Co Ltd","JM8A98","SNRFOR","JPY","CR14","0.298491%","0.32541800000000004%","0.40525300000000003%","0.490206%","0.580198%","0.6752440000000001%","0.7905779999999999%","0.860495%","0.8632799999999999%","0.8604769999999999%","0.844716%","35%","","Consumer Goods","Asia","Japan","","BB"
